21:00|晚上九點鐘|這一天功夫，全是寫簽條，寫到了晚上九點鐘，才完了事|二十年目睹之怪现状|吴趼人|sfw
21:00|九點鐘|直吃到九點鐘，大家都醉了，胡亂吃些飯，便留雪漁住下。|二十年目睹之怪现状|吴趼人|sfw
21:00|晚上九點鐘|到了晚上九點鐘時候，姨媽要睡覺了，他方才把大少爺親自送到姨媽對過的房裡，叫他從此之後，在這裡睡|二十年目睹之怪现状|吴趼人|sfw
22:00|晚上十點多鐘|直到晚上十點多鐘，苟才回來問起，親到後面一看。|二十年目睹之怪现状|吴趼人|sfw
22:00|晚上十點多鐘|直到晚上十點多鐘，苟才回來問起，親到後面一看，只見他當真病了，週身上下，燒得就和火炭一般|二十年目睹之怪现状|吴趼人|sfw
22:00|晚上十點鐘|跟班的去了一會，回來說道：“王先生說的：一過晚上十點鐘，就是拿八抬轎去抬他也不來的|官场现形记|李伯元|sfw
23:00|晚上十一點鐘|等到晚上十一點鐘，黃胖姑又加派兩個人來，但亦是跟進跟出，并不多說一句話|官场现形记|李伯元|sfw
period:chen|辰時|雯青拆看，見上面寫著：九江府轉學憲金大人鑒：奉蘇電，趙太夫人八月十三日辰時疾終，速回署料理|孽海花|曾朴|sfw
period:chen|辰時|先生道：「明日辰時布雲，巳時發雷，午時下雨，未時雨足。」|西游记|吴承恩|sfw
period:chen|辰時|這場雨自辰時下起，只下到午時前後﹔下得那車遲城裏裏外外，水漫了街衢|西游记|吴承恩|sfw
period:chen|辰時|應二爹從辰時就來了，爹使他有勾當去了，便道就來也|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|徐先生看了手，說道：“正辰時斷氣，合家都不犯凶煞|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|娶過門時，遇生辰時節，官人放他來走走，就認俺這門窮親戚，也不過上你窮|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|徐陰陽擇定辰時起棺，西門慶留下孫雪娥並二女僧看家，平安兒同兩名排軍把前門|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|西門慶教陰陽徐先生擇定七月初二日辰時到任，拿帖兒回夏提刑，賞了寫字的五錢銀子|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|吳神仙掐指尋紋，打算西門慶八字，說道：“屬虎的，丙寅年，戊申月，壬午日，丙辰時|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|徐先生寫了殃榜，蓋伏死者身上，向西門慶道：“十九日辰時大殮，一應之物，老爹這裡備下|金瓶梅|兰陵笑笑生|sfw
period:chen|辰時|俺知縣老爹年五十多歲，止生了衙內老爹一人，今年屬馬的，三十一歲，正月二十三日辰時建生|金瓶梅|兰陵笑笑生|sfw
period:chou|丑時|船戶答應了，每船用了十五個水手，撐篙打槳，如飛而去，從未時起行，丑時已到了譚村|九命奇冤|吴趼人|sfw
period:chou|丑時|此子生於丑時，正犯了一千七百殺戒|封神演义|陆西星|sfw
period:chou|丑時|假令三月穀雨後占課，應用酉將，來人口報丑時，本日係甲子日，今將先排日子，後起四課樣子，寫來你看|镜花缘|李汝珍|sfw
period:dawn|天明|等到天明，便傳伺候上院去，把這件事囁囁嚅嚅的回了撫臺|二十年目睹之怪现状|吴趼人|sfw
period:dawn|黎明|直等榜填好了，捲起來，到天色黎明時，開放龍門，張掛全榜|二十年目睹之怪现状|吴趼人|sfw
period:dawn|天明|此風聲一夜傳了開去，到得天明，合衙門的書吏差役，紛紛請假走了，甚至於擡轎的人也沒有了|二十年目睹之怪现状|吴趼人|sfw
period:dawn|天明|次日天明，趙員外道：「此處恐不穩便。」|水浒传|施耐庵|sfw
period:dawn|黎明|黎明即雇了掛車子在黃河邊伺候，也是十里長亭送別的意思|老残游记|刘鹗|sfw
period:dawn|清晨|次日清晨起來，吃點兒點心，便搖著串鈴滿街踅了一趟，虛應一應故事|老残游记|刘鹗|sfw
period:dawn|天明|老殘道：「縣裡人都起身得遲，不如天明後，同店家商議，雇個人去更妥|老残游记|刘鹗|sfw
period:dawn|清晨|走到吃飯的小店前，天已黑透了，住得一宿，清晨回省，仍不到巳牌時分|老残游记|刘鹗|sfw
period:dawn|清晨|他昨日在我這裡坐了半天，說今日清晨回山去，此刻出南門怕還不到十里路呢|老残游记|刘鹗|sfw
